col1|col2|col3|col4|col5|col6|col7|col8|col9|col10|col11|col12|col13|col14|col15|col16|col17|col18|col19|col20|col21|col22|col23|col24|col25|col26|col27|col28
29|No|Rarely|Human Resources|60|1|Medical|1|1865|4|Male|2|Human Resources|2|2804|1|Y|11|3|4|80||1|3|3|1|0|0
29|Yes|Rarely|Sales|10|3|Medical|1|896|2|Female|2|Sales Representative|3|2800|6|Y|19|3|3|80||5|3|3|3|0|2
33|No|Rarely|Research & Development|10|4|Other|1|939|3|Male|2|Research Scientist|1|2799|3|Y|11|3|2|80||6|1|3|3|0|2
32|Yes|Rarely|Research & Development|250|4|Life Sciences|1|911|1|Male|3|Laboratory Technician|4|2795|1|Y|24|4|3|80||1|2|1|1|0|1
32|No|Frequently|Research & Development|70|3|Life Sciences|1|359|2|Male|4|Laboratory Technician|2|2794|1|Y|20|4|3|80||5|3|1|5|0|3
37|No|Frequently|Sales|40|4|Marketing|1|311|1|Male|3|Sales Representative|4|2793|4|Y|17|3|3|80||13|2|3|9|5|8
31|No|Frequently|Sales|200|3|Life Sciences|1|1135|3|Male|4|Sales Representative|4|2791|0|Y|12|3|1|80||3|4|3|2|2|2
31|No|Frequently|Sales|50|3|Marketing|1|399|4|Female|3|Sales Representative|2|2789|1|Y|11|3|3|80||2|5|2|2|2|2
31|Yes|Frequently|Sales|20|3|Life Sciences|1|1379|3|Female|2|Sales Representative|4|2785|7|Y|14|3|3|80||3|3|4|1|0|0
20|No|Rarely|Sales|20|3|Medical|1|1657|3|Female|3|Sales Representative|3|2783|1|Y|19|3|1|80||2|3|3|2|2|2
37|No|Rarely|Research & Development|100|1|Life Sciences|1|802|4|Female|3|Research Scientist|1|2782|0|Y|13|3|2|80||6|3|2|5|4|3
41|No|Rarely|Research & Development|10|3|Life Sciences|1|1999|4|Male|3|Research Scientist|4|2782|3|Y|22|4|1|80||12|3|3|5|1|0
33|No|Rarely|Research & Development|90|3|Medical|1|1238|1|Male|3|Research Scientist|4|2781|0|Y|13|3|2|80||15|5|3|14|4|10
41|YES|Rarely|Research & Development|20|4|Life Sciences|1|927|2|Female|1|Laboratory Technician|4|2778|4|Y|13|3|3|80||10|1|2|7|1|0
24|No|Rarely|Research & Development|180|1|Life Sciences|1|150|2|Male|3|Laboratory Technician|3|2774|0|Y|12|4|3|80||6|2|3|5|1|2
22|No|Rarely|Research & Development|60|1|Medical|1|675|1|Male|3|Research Scientist|3|2773|0|Y|20|4|4|80|0||3|3|2|2|2
34|No|Rarely|Research & Development|20|4|Life Sciences|1|579|4|Male|2|Research Scientist|3|2768|3|Y|12|3|3|80||14|3|3|7|5|7
42|No|Rarely|Research & Development|120|3|Medical|1|1768|2|Male|3|Laboratory Technician|2|2766|8|Y|22|4|2|80|30|7|6|2|5|0|4
29|Yes|Rarely|Sales|90|3|Marketing|1|1752|2|Female|1|Sales Representative|2|2760|1|Y|13|3|3|80||2|3|3|2|2|2
42|Yes|Frequently|Research & Development|190|3|Medical|1|752|3|Male|4|Research Scientist|3|2759|6|Y|12|3|4|80|0||2|3|2|2|2
33|No|Rarely|Research & Development|140|3|Medical|1|252|4|Female|3|Research Scientist|2|2756|1|Y|13|3|4|80||8|5|3|8|1|6
36|Yes|Rarely|Research & Development|160|4|Life Sciences|1|1042|3|Female|4|Laboratory Technician|1|2743|1|Y|16|3|3|80|||1|3|17|15|14
32|No|Frequently|Research & Development|130|3|Other|1|1234|3|Female|2|Laboratory Technician|2|2743|1|Y|20|4|3|80|10|2|2|3|2|2|2
34|Yes|Rarely|Human Resources|90|4|Technical Degree|1|1467|1|Female|3|Human Resources|3|2742|1|Y|15|3|4|80||2|0|3|2|2|2
40|No|Rarely|Research & Development|190|2|Medical|1|281|3|Male|3|Laboratory Technician|4|2741|8|Y|15|3|3|80||15|2|4|7|3|7
26|Yes|Frequently|Human Resources|170|4|Life Sciences|1|608|2|Female|3|Human Resources|3|2741|0|Y|11|3|2|80||8|2|2|7|1|0
36|No|Rarely|Research & Development|60|4|Life Sciences|1|1221|3|Male|1|Laboratory Technician|3|2741|1|Y|14|3|3|80|10|7|4|3|7|1|7
20|No|Rarely|Sales|90|1|Life Sciences|1|1680|4|Male|3|Sales Representative|1|2728|1|Y|11|3|1|80||2|3|3|2|0|2
24|No|Rarely|Research & Development|230|3|Medical|1|639|2|Male|4|Research Scientist|4|2725|1|Y|11|3|2|80||6|3|3|6|1|4
51|No|Rarely|Research & Development|10|3|Life Sciences|1|353|3|Male|3|Research Scientist|4|2723|1|Y|11|3|2|80||1|0|2|1|0|0
30|No|Rarely|Research & Development|20|1|Medical|1|198|2|Male|2|Laboratory Technician|4|2720|0|Y|13|3|4|80|0|6|3|3|5|1|2
29|No|Frequently|Research & Development|10|4|Life Sciences|1|710|2|Male|1|Research Scientist|4|2720|1|Y|18|3|4|80||10|5|3|10|2|8
32|No|Non-Travel|Research & Development|50|4|Technical Degree|1|1764|2|Male|3|Research Scientist|2|2718|2|Y|14|3|2|80||12|3|3|7|0|7
21|Yes|Rarely|Sales|120|3|Life Sciences|1|494|3|Female|4|Sales Representative|2|2716|1|Y|15|3|4|80||1|0|3|1|0|0
28|No|Rarely|Research & Development||3|Medical|1|221|3|Male|3|Research Scientist|4|2713|1|Y|11|3|3|80||5|2|1|5|0|2
33|Yes|Rarely|Research & Development|20|2|Life Sciences|1|328|1|Female|3|Laboratory Technician|1|2707|7|Y|20|4|1|80||13|3|4|9|1|7
28|No|Non-Travel|Human Resources|10|2|Life Sciences|1|1858|3|Male|3|Human Resources|4|2706|1|Y|15|3|2|80||3|2|3|3|2|2
35|No|Rarely|Research & Development|230|4|Medical|1|1826|2|Male|1|Laboratory Technician|3|2705|0|Y|16|3|2|80|||2|4|5|0|3
29|No|Rarely|Research & Development|20|3|Life Sciences|1|94|3|Male|3|Research Scientist|2|2703|0|Y|23|4|4|80||6|3|3|5|0|4
28|No|Frequently|Research & Development|60|3|Life Sciences|1|1154|3|Male|2|Research Scientist|3|2703|1|Y|14|3|4|80||3|2|3|3|0|2
29|No|Rarely|Research & Development|230|2|Life Sciences|1|824|3|Male|4|Research Scientist|3|2700|1|Y|24|4|3|80||10|3|3|10|0|7
42|No|Rarely|Human Resources||1|Technical Degree|1|470|3|Male|3|Human Resources|3|2696|0|Y|11|3|3|80|||5|3|3|1|0
31|No|Rarely|Research & Development|20|4|Life Sciences|1|426|3|Male|3|Research Scientist|4|2695|0|Y|18|3|2|80||3|2|1|2|2|2
24|No|Non-Travel|Research & Development|90|3|Life Sciences|1|812|3|Male|2|Laboratory Technician|2|2694|1|Y|11|3|3|80||1|4|3|1|0|0
30|No|Rarely|Research & Development||1|Life Sciences|1|11|4|Male|3|Laboratory Technician|3|2693|1|Y|22|4|2|80||1|2|3|1|0|0
21|Yes|Rarely|Research & Development|180|1|Other|1|923|4|Female|3|Research Scientist|4|2693|1|Y|19|3|1|80||1|3|2|1|0|0
34|No|Rarely|Research & Development|10|5|Life Sciences|1|683|2|Male|3|Research Scientist|4|2691|1|Y|12|3|4|80||10|4|2|10|8|8
35|No|Rarely|Research & Development|70|2|Life Sciences|1|1601|3|Male|2|Laboratory Technician|4|2690|1|Y|18|3|4|80||1|5|2|1|0|1
33|Yes|Rarely|Research & Development|10|4|Other|1|780|4|Male|3|Research Scientist|4|2686|1|Y|13|3|3|80||10|2|2|10|7|8
38|No|Frequently|Research & Development|100|1|Medical|1|1006|3|Male|3|Research Scientist|3|2684|0|Y|17|3|2|80||3|0|2|2|0|2
50|Yes|Rarely|Sales|30|2|Marketing|1|47|1|Male|2|Sales Representative|3|2683|1|Y|14|3|3|80||3|2|3|3|0|2
21|Yes|Rarely|Sales|70|1|Marketing|1|1780|2|Male|3|Sales Representative|2|2679|1|Y|13|3|2|80||1|3|3|1|1|0
20|No|Rarely|Sales|210|3|Marketing|1|1226|3|Male|4|Sales Representative|4|2678|1|Y|17|3|4|80||2|2|3|2|2|2
59|No|Rarely|Research & Development||3|Medical|1|10|3|Female|4|Laboratory Technician|1|2670|4|Y|20|4|1|80||12|3|2|1|0|0
55|No|Rarely|Research & Development|20|4|Technical Degree|1|1873|2|Male|2|Research Scientist|4|2662|8|Y|20|4|2|80||19|2|4|5|0|4
34|No|Rarely|Research & Development|190|2|Medical|1|18|2|Male|3|Laboratory Technician|4|2661|0|Y|11|3|3|80||3|2|3|2|1|2
35|No|Rarely|Research & Development|110|4|Medical|1|2003|4|Male|3|Laboratory Technician|3|2660|7|Y|11|3|3|80||5|3|3|2|2|2
26|No|Rarely|Research & Development|60|3|Life Sciences|1|686|3|Female|3|Laboratory Technician|4|2659|1|Y|13|3|3|80||3|2|3|3|0|2
30|Yes|Rarely|Research & Development|30|3|Technical Degree|1|297|4|Female|3|Research Scientist|1|2657|5|Y|11|3|3|80||8|5|3|5|0|4
31|No|Rarely|Research & Development|90|4|Life Sciences|1|493|3|Male|2|Research Scientist|2|2657|0|Y|16|3|4|80||3|5|3|2|2|2
48|Yes|Frequently|Sales|70|2|Medical|1|1691|4|Female|3|Sales Representative|3|2655|2|Y|11|3|3|80||19|3|3|9|7|7
45|No|Rarely|Research & Development|100|2|Life Sciences|1|544|1|Male|3|Research Scientist|4|2654|3|Y|21|4|4|80||8|3|2|2|0|2
23|No|Rarely|Research & Development|120|2|Other|1|1982|4|Male|3|Laboratory Technician|4|2647|1|Y|13|3|3|80||5|6|4|5|1|4
43|No|Rarely|Research & Development||2|Medical|1|46|4|Female|4|Research Scientist|3|2645|1|Y|12|3|4|80||6|3|2|5|1|4
36|No|Rarely|Sales|20|4|Life Sciences|1|1556|3|Male|3|Sales Representative|4|2644|3|Y|21|4|4|80||7|3|2|3|1|2
29|No|Rarely|Sales|100|3|Life Sciences|1|749|3|Male|3|Sales Representative|3|2642|1|Y|11|3|3|80||1|6|3|1|0|0
30|No|Rarely|Research & Development|180|3|Life Sciences|1|194|1|Female|3|Research Scientist|3|2632|1|Y|14|3|3|80|||4|2|5|0|4
21|Yes|Frequently|Research & Development||2|Life Sciences|1|1279|1|Female|2|Laboratory Technician|3|2625|1|Y|20|4|3|80||2|2|1|2|2|2
33|No|Rarely|Research & Development|40|4|Medical|1|305|3|Female|2|Research Scientist|2|2622|6|Y|21|4|4|80||7|3|3|3|1|1
38|No|Rarely|Research & Development|10|1|Life Sciences|1|662|3|Female|3|Research Scientist|1|2619|3|Y|17|3|4|80||8|3|2|0|0|0
30|No|Frequently|Research & Development|230|3|Life Sciences|1|159|1|Male|1|Research Scientist|3|2613|1|Y|25|4|3|80||10|2|2|10|0|9
21|No|Non-Travel|Sales|90|2|Medical|1|484|1|Male|3|Sales Representative|4|2610|1|Y|24|4|3|80||3|3|2|3|2|2
31|Yes|Frequently|Research & Development|150|3|Medical|1|1160|3|Male|3|Laboratory Technician|3|2610|1|Y|12|3|3|80||2|5|2|2|2|2
38|No|Frequently|Research & Development|70|3|Life Sciences|1|1382|4|Male|4|Research Scientist|3|2610|1|Y|11|3|4|80||4|2|3|4|0|3
20|Yes|Rarely|Research & Development|110|3|Medical|1|1016|4|Female|2|Research Scientist|1|2600|1|Y|15|3|1|80||1|2|3|1|0|0
28|Yes|Frequently|Research & Development|10|3|Medical|1|1111|1|Male|2|Laboratory Technician|2|2596|1|Y|15|3|1|80||1|2|3|1|0|0
42|No|Rarely|Research & Development|20|3|Medical|1|351|4|Female|2|Laboratory Technician|1|2593|0|Y|11|3|3|80|||4|3|9|7|8
38|No|Non-Travel|Human Resources|20|3|Human Resources|1|1805|1|Male|3|Human Resources|2|2592|5|Y|13|3|4|80|30|13|3|3|11|3|8
49|No|Rarely|Research & Development|160|3|Medical|1|1674|4|Female|3|Laboratory Technician|1|2587|4|Y|16|3|2|80||17|2|2|2|2|2
56|Yes|Rarely|Research & Development|240|2|Life Sciences|1|1907|1|Male|3|Laboratory Technician|4|2587|1|Y|16|3|4|80||5|3|3|4|1|0
34|No|Rarely|Research & Development|200|3|Technical Degree|1|1265|3|Female|4|Research Scientist|3|2585|0|Y|17|4|4|80||2|5|2|1|0|0
27|No|Frequently|Research & Development|20|3|Medical|1|1648|4|Male|3|Research Scientist|4|2580|2|Y|13|3|3|80|0||0|2|4|1|2
34|No|Rarely|Sales|140|3|Technical Degree|1|666|3|Female|3|Sales Representative|3|2579|1|Y|18|3|4|80|20|8|3|3|8|0|6
42|No|Rarely|Research & Development|10|4|Life Sciences|1|517|2|Female|3|Laboratory Technician|1|2576|3|Y|16|3|2|80||8|5|3|5|1|2
35|No|Rarely|Sales|80|4|Life Sciences|1|805|1|Female|3|Sales Representative|4|2572|1|Y|16|3|2|80||3|1|2|3|0|2
36|No|Frequently|Research & Development|230|2|Medical|1|2061|3|Male|4|Laboratory Technician|4|2571|4|Y|17|3|3|80|||3|3|5|0|3
26|No|Non-Travel|Research & Development|70|3|Medical|1|1693|4|Male|3|Laboratory Technician|4|2570|1|Y|20|4|3|80||7|5|3|7|5|7
27|No|Non-Travel|Research & Development|30|3|Medical|1|224|3|Male|2|Research Scientist|3|2566|1|Y|15|3|4|80||1|2|2|1|0|1
9|Yes|Rarely|Human Resources|20|2|Technical Degree|1|566|1|Male|2|Human Resources|4|2564|1|Y|12|3|3|80|0|1|3|4|1|0|0
30|No|Non-Travel|Research & Development|20|3|Medical|1|571|3|Female|3|Laboratory Technician|4|2564|0|Y|14|3|3|80|||2|2|11|6|7
28|Yes|Frequently|Research & Development|20|2|Medical|1|1504|3|Male|2|Laboratory Technician|1|2561|7|Y|11|2|3|80||8|2|2|0|0|0
35|No|Rarely|Research & Development|270|1|Medical|1|856|3|Female|2|Research Scientist|1|2559|1|Y|11|3|4|80|0|6|3|2|6|1|1
44|No|Rarely|Research & Development|90|2|Life Sciences|1|913|2|Male|3|Research Scientist|1|2559|1|Y|13|3|4|80||8|0|3|8|7|1
48|No|Rarely|Research & Development|20|2|Technical Degree|1|1258|4|Male|4|Laboratory Technician|2|2559|5|Y|11|3|3|80|0||4|2|1|0|0
34|No|Frequently|Research & Development|160|4|Life Sciences|1|838|3|Female|2|Research Scientist|4|2553|1|Y|16|3|3|80|0|6|3|3|5|1|3
19|No|Rarely|Research & Development|90|2|Life Sciences|1|1193|3|Male|3|Research Scientist|1|2552|1|Y|25|4|3|80||1|4|3|1|0|0
29|Yes|Rarely|Research & Development|250|5|Technical Degree|1|565|3|Female|2|Research Scientist|2|2546|5|Y|16|3|2|80||6|2|4|2|1|1
26|No|Frequently|Research & Development|60|3|Other|1|1918|3|Male|4|Laboratory Technician|4|2544|0|Y|18|3|1|80||8|3|3|7|7|7
36|No|Rarely|Research & Development|20|3|Life Sciences|1|501|4|Female|3|Research Scientist|3|2543|4|Y|13|3|2|80|10|6|3|3|2|2|2
27|No|Rarely|Research & Development|60|3|Life Sciences|1|1162|4|Male|2|Research Scientist|3|2539|1|Y|13|3|3|80||4|0|3|4|2|2
27|No|Rarely|Sales|110|3|Medical|1|1364|3|Female|4|Sales Representative|4|2534|8|Y|14|3|2|80||5|4|3|1|0|0
29|No|Rarely|Research & Development|70|1|Medical|1|912|1|Female|2|Laboratory Technician|4|2532|6|Y|14|3|3|80||8|5|3|4|0|3
22|No|Rarely|Research & Development|20|1|Technical Degree|1|169|3|Male|3|Laboratory Technician|4|2523|0|Y|14|3|3|80|10|3|2|3|2|2|1
36|No|Rarely|Research & Development|20|4|Medical|1|958|3|Male|3|Laboratory Technician|3|2519|4|Y|21|4|3|80|0|16|6|3|11|3|9
27|No|Rarely|Research & Development|40|2|Life Sciences|1|1259|1|Male|3|Research Scientist|3|2517|1|Y|11|3|2|80||5|2|3|5|0|3
42|No|Frequently|Research & Development|20|1|Medical|1|875|2|Male|3|Research Scientist|4|2515|5|Y|14|3|4|80||8|2|3|2|2|2
28|Yes|Rarely|Research & Development|120|1|Life Sciences|1|1175|3|Female|3|Laboratory Technician|4|2515|1|Y|11|3|4|80||1|4|2|1|0|0
29|No|Rarely|Research & Development|280|4|Life Sciences|1|1120|3|Female|3|Research Scientist|4|2514|4|Y|22|4|1|80||11|1|3|7|1|7
35|No|Rarely|Research & Development|10|4|Life Sciences|1|826|4|Female|4|Research Scientist|3|2506|3|Y|13|3|3|80||7|0|3|2|2|2
31|No|Rarely|Research & Development|10|4|Medical|1|95|3|Male|3|Research Scientist|2|2501|1|Y|17|3|2|80||1|4|3|1|1|0
33|No|Rarely|Research & Development||3|Life Sciences|1|242|3|Male|3|Research Scientist|4|2500|0|Y|14|3|1|80||4|2|4|3|0|2
23|No|Rarely|Research & Development|90|1|Medical|1|758|2|Male|3|Laboratory Technician|1|2500|1|Y|14|3|4|80||5|2|4|4|0|2
33|No|Rarely|Research & Development|20|3|Medical|1|39|3|Male|3|Laboratory Technician|4|2496|4|Y|11|3|4|80||7|3|3|1|0|0
58|Yes|Rarely|Research & Development|20|3|Technical Degree|1|977|4|Male|3|Research Scientist|3|2479|4|Y|24|4|1|80||7|4|3|1|0|0
27|No|Rarely|Research & Development|50|3|Life Sciences|1|434|3|Female|3|Research Scientist|2|2478|1|Y|12|3|2|80||4|2|2|4|1|2
30|No|Rarely|Sales|20|1|Technical Degree|1|508|3|Male|3|Sales Representative|2|2476|1|Y|18|3|1|80||1|3|3|1|0|0
22|Yes|Rarely|Research & Development|70|1|Life Sciences|1|1878|4|Male|3|Research Scientist|2|2472|1|Y|23|4|1|80||1|2|3|1|0|0
38|No|Frequently|Research & Development|20|2|Medical|1|1760|3|Female|2|Laboratory Technician|2|2468|4|Y|14|3|2|80||9|4|2|6|0|5
51| YES|Rarely|Research & Development|40|4|Life Sciences|1|1081|1|Male|3|Research Scientist|3|2461|9|Y|12|3|3|80||18|2|4|10|2|7
43|No|Frequently|Research & Development|100|4|Life Sciences|1|430|3|Female|3|Laboratory Technician|4|2455|0|Y|19|3|1|80||9|5|3|8|1|7
41|No|Rarely|Research & Development|140|3|Life Sciences|1|227|1|Male|3|Research Scientist|3|2451|4|Y|12|3|1|80||13|2|3|9|1|8
22|No|Rarely|Research & Development|80|1|Life Sciences|1|1019|2|Male|1|Laboratory Technician|1|2451|1|Y|15|3|1|80||4|3|2|4|1|1
29|No|Rarely|Research & Development|90|3|Life Sciences|1|1558|3|Male|4|Research Scientist|3|2451|6|Y|18|3|1|80||5|2|2|1|0|0
53|No|Rarely|Research & Development|60|3|Life Sciences|1|769|4|Male|3|Laboratory Technician|4|2450|2|Y|17|3|4|80||19|4|3|2|2|2
35|No|Rarely|Research & Development|10|3|Medical|1|1564|4|Male|2|Laboratory Technician|1|2450|1|Y|19|3|2|80||3|3|3|3|1|2
38|No|Frequently|Research & Development|20|3|Medical|1|1675|4|Female|2|Laboratory Technician|2|2440|1|Y|22|4|2|80||4|3|3|4|3|3
29|Yes|Frequently|Research & Development|240|2|Life Sciences|1|1868|4|Male|2|Research Scientist|4|2439|1|Y|24|4|2|80||1|3|2|1|1|0
32|No|Rarely|Research & Development|20|3|Technical Degree|1|2038|4|Male|3|Research Scientist|1|2439|1|Y|14|3|4|80||4|4|3|4|1|2
43|No|Non-Travel|Research & Development|90|3|Life Sciences|1|1813|1|Male|3|Research Scientist|3|2438|4|Y|13|3|3|80||7|2|2|3|1|2
43|Yes|Frequently|Research & Development|170|3|Technical Degree|1|1767|3|Male|2|Research Scientist|3|2437|9|Y|16|4|4|80||6|4|3|1|0|0
33|Yes|Rarely|Research & Development|140|3|Medical|1|325|3|Male|3|Laboratory Technician|4|2436|5|Y|13|2|3|80||8|2|1|5|0|4
44|No|Rarely|Research & Development|10|3|Medical|1|2020|2|Male|3|Research Scientist|4|2436|6|Y|12|3|3|80|||2|3|4|1|2
32|Yes|Frequently|Research & Development|50|2|Life Sciences|1|1939|1|Female|4|Research Scientist|3|2432|3|Y|14|3|1|80||8|2|3|4|0|3
35|No|Rarely|Sales||4|Life Sciences|1|1554|2|Female|2|Sales Representative|3|2430|0|Y|23|4|1|80||6|5|3|5|4|2
35|No|Rarely|Research & Development|160|3|Medical|1|14|1|Male|4|Laboratory Technician|2|2426|0|Y|13|3|3|80||6|5|3|5|0|3
30|Yes|Frequently|Research & Development|50|3|Medical|1|1017|2|Female|3|Laboratory Technician|2|2422|0|Y|17|3|1|80||4|3|3|3|1|2
25|Yes|Rarely|Sales|190|2|Marketing|1|952|3|Male|2|Sales Representative|2|2413|1|Y|18|3|3|80|||2|3|1|0|0
28|Yes|Rarely|Research & Development|240|3|Medical|1|1604|3|Male|3|Laboratory Technician|2|2408|1|Y|17|3|3|80||1|3|3|1|0|0
38|No|Frequently|Research & Development|290|5|Life Sciences|1|79|4|Female|3|Laboratory Technician|4|2406|1|Y|11|3|4|80||10|2|3|10|9|9
40|No|Rarely|Research & Development|10|4|Life Sciences|1|2012|1|Male|3|Laboratory Technician|4|2406|8|Y|19|3|3|80||8|3|2|1|0|0
39|Yes|Rarely|Research & Development|60|3|Medical|1|932|4|Male|3|Laboratory Technician|1|2404|7|Y|21|4|4|80||8|2|1|2|2|2
29|Yes|Rarely|Research & Development|100|3|Life Sciences|1|994|4|Female|2|Research Scientist|1|2404|6|Y|20|4|3|80||3|5|3|0|0|0
35|No|Rarely|Sales|70|1|Life Sciences|1|1492|4|Male|3|Sales Representative|3|2404|1|Y|13|4|1|80||1|3|3|1|0|0
24|No|Frequently|Sales|240|3|Medical|1|632|4|Male|3|Sales Representative|4|2400|0|Y|13|3|3|80||3|3|3|2|2|1
22|Yes|Rarely|Research & Development|80|1|Medical|1|1783|3|Female|3|Laboratory Technician|1|2398|1|Y|17|3|3|80||1|6|3|1|0|0
27|Yes|Rarely|Research & Development|170|4|Life Sciences|1|1405|4|Female|3|Research Scientist|3|2394|1|Y|13|3|4|80||8|2|3|8|7|7
29|Yes|Rarely|Research & Development|180|1|Medical|1|315|3|Male|2|Research Scientist|4|2389|1|Y|13|2|3|80||4|3|2|4|0|1
40|No|Rarely|Research & Development|10|4|Life Sciences|1|1361|2|Male|3|Laboratory Technician|2|2387|3|Y|22|4|3|80||7|3|3|4|0|3
58|Yes|Frequently|Research & Development|20|1|Life Sciences|1|918|4|Male|2|Laboratory Technician|4|2380|9|Y|14|2|4|80||3|3|2|1|0|0
50|No|Rarely|Research & Development|90|3|Life Sciences|1|1030|1|Male|3|Laboratory Technician|4|2380|4|Y|18|3|2|80||8|5|3|1|0|0
21|No|Rarely|Sales|50|1|Medical|1|2021|3|Male|3|Sales Representative|1|2380|1|Y|11|3|4|80||2|6|3|2|1|2
27|No|Frequently|Research & Development|50|2|Life Sciences|1|1850|4|Female|3|Laboratory Technician|4|2379|0|Y|14|3|3|80||6|3|2|5|0|2
28|No|Rarely|Research & Development|90|3|Medical|1|930|3|Female|3|Research Scientist|3|2377|5|Y|18|2|2|80||6|2|3|2|2|2
26|Yes|Rarely|Research & Development|210|3|Medical|1|1107|1|Male|3|Laboratory Technician|3|2377|1|Y|20|2|3|80||1|0|2|1|0|0
35|No|Frequently|Research & Development|40|4|Other|1|1185|4|Male|2|Laboratory Technician|4|2376|1|Y|13|3|2|80||2|2|4|2|2|2
26|Yes|Rarely|Research & Development||4|Medical|1|394|1|Male|3|Laboratory Technician|2|2373|2|Y|13|3|4|80||5|2|3|3|0|2
42|No|Rarely|Research & Development|70|4|Medical|1|1292|2|Female|4|Research Scientist|2|2372|6|Y|16|3|4|80|0|18|2|3|1|0|0
58|No|Rarely|Research & Development|230|4|Life Sciences|1|1308|1|Male|3|Research Scientist|3|2372|1|Y|12|3|4|80||2|3|3|2|2|2
32|No|Rarely|Research & Development|20|3|Medical|1|471|3|Female|3|Laboratory Technician|2|2370|1|Y|13|3|3|80||8|4|3|8|0|7
26|No|Rarely|Research & Development|60|3|Other|1|164|3|Female|2|Research Scientist|2|2368|1|Y|19|3|3|80|0|5|3|2|5|4|3
48|No|Rarely|Research & Development|150|4|Other|1|1576|3|Female|3|Research Scientist|1|2367|8|Y|12|3|4|80||10|3|2|8|7|6
28|Yes|Rarely|Research & Development|170|3|Technical Degree|1|1960|3|Male|2|Laboratory Technician|4|2367|5|Y|12|3|1|80||6|2|2|4|0|3
26|Yes|Frequently|Research & Development|50|2|Medical|1|848|3|Female|2|Research Scientist|3|2366|1|Y|14|3|1|80|10|8|2|3|8|1|7
44|Yes|Rarely|Research & Development|30|3|Life Sciences|1|1333|1|Male|3|Laboratory Technician|1|2362|4|Y|12|3|3|80|||4|4|3|1|2
29|Yes|Rarely|Research & Development|10|4|Technical Degree|1|1522|1|Male|2|Research Scientist|1|2362|6|Y|13|2|3|80||11|2|1|9|0|7
31|No|Rarely|Research & Development|110|4|Life Sciences|1|895|4|Male|3|Research Scientist|4|2356|3|Y|19|3|2|80||8|2|3|6|0|2
34|Yes|Frequently|Sales|60|2|Marketing|1|555|4|Female|1|Sales Representative|3|2351|0|Y|16|3|4|80||3|3|2|2|1|0
45|No|Rarely|Research & Development|90|3|Life Sciences|1|206|2|Male|3|Laboratory Technician|2|2348|8|Y|18|3|3|80||20|2|1|17|0|15
40|No|Rarely|Research & Development|20|3|Medical|1|1474|3|Male|3|Research Scientist|3|2345|2|Y|14|3|3|80||8|3|4|3|1|2
40|No|Rarely|Research & Development|20|1|Medical|1|763|4|Female|2|Research Scientist|4|2342|0|Y|20|4|4|80|0|5|2|2|4|2|3
36|No|Rarely|Human Resources|80|3|Life Sciences|1|878|1|Male|2|Human Resources|1|2342|0|Y|21|4|3|80||6|3|3|5|0|3
33|No|Non-Travel|Sales|80|1|Life Sciences|1|1044|2|Female|2|Sales Representative|4|2342|0|Y|19|3|4|80||3|2|2|2|2|2
44|Yes|Frequently|Research & Development|10|2|Medical|1|1792|3|Male|3|Research Scientist|2|2342|1|Y|12|3|3|80||6|2|2|5|2|3
27|No|Rarely|Research & Development|20|4|Life Sciences|1|54|4|Female|3|Laboratory Technician|1|2341|1|Y|13|4|4|80||1|6|3|1|0|0
29|No|Rarely|Research & Development|150|3|Life Sciences|1|346|3|Male|3|Research Scientist|4|2340|1|Y|19|3|1|80||6|1|3|6|1|5
26|Yes|Rarely|Research & Development|240|3|Technical Degree|1|622|3|Male|1|Laboratory Technician|4|2340|1|Y|18|2|2|80|0|1|3|1|1|0|0
56|Yes|Rarely|Research & Development|70|2|Technical Degree|1|2032|4|Male|3|Laboratory Technician|3|2339|8|Y|11|3|4|80||14|4|1|10|9|8
29|Yes|Rarely|Human Resources|130|3|Human Resources|1|1844|1|Male|2|Human Resources|1|2335|4|Y|15|2|4|80||4|3|3|2|2|0
32|No|Non-Travel|Research & Development|10|3|Life Sciences|1|951|3|Female|2|Laboratory Technician|2|2332|6|Y|20|4|3|80|0|5|3|3|3|0|2
31|No|Rarely|Sales|70|4|Life Sciences|1|941|2|Male|2|Sales Representative|3|2329|3|Y|15|3|2|80||13|2|4|7|5|2
22|No|Rarely|Research & Development|50|3|Life Sciences|1|284|4|Male|4|Research Scientist|2|2328|1|Y|16|3|1|80|10|4|2|2|4|2|2
37|No|Frequently|Research & Development|90|3|Medical|1|403|2|Male|3|Research Scientist|4|2326|1|Y|12|3|3|80||4|3|2|4|1|2
19|Yes|Frequently|Sales|10|1|Technical Degree|1|235|3|Female|1|Sales Representative|1|2325|0|Y|21|4|1|80||1|5|4|0|0|0
22|No|Rarely|Research & Development|190|1|Medical|1|217|3|Male|3|Research Scientist|4|2323|1|Y|24|4|1|80||2|6|3|2|2|2
20|Yes|Frequently|Sales|90|3|Marketing|1|1077|4|Female|3|Sales Representative|4|2323|1|Y|14|3|2|80||2|3|3|2|0|2
23|No|Rarely|Sales|20|1|Technical Degree|1|113|3|Male|3|Sales Representative|1|2322|3|Y|13|3|3|80||3|3|3|0|0|0
31|Yes|Non-Travel|Research & Development|90|2|Medical|1|991|3|Male|2|Research Scientist|1|2321|0|Y|22|4|1|80|0|4|0|3|3|1|2
