,idade,desligado,viagens,departamento,distancia_de_casa,nivel_educacional,campo_da_educacao,id_do_empregado,satisfacao_com_ambiente,genero,envolvimento_com_o_trabalho,cargo,satisfacao_com_trabalho,renda_mensal,numero_de_companhias_que_trabalhou,percentual_de_aumento_salarial,desempenho,satisfacao_com_relacionamento,anos_de_trabalho,treinamentos_no_ultimo_ano,equilibrio_vida_trabalho,anos_na_empresa,anos_desde_a_ultima_promocao,anos_com_atual_gestor,target
1158,40.0,no,Rarely,Research & Development,190.0,2,Medical,281,3,Male,3,Laboratory Technician,4,2741.0,8,15,3,3,15.0,2,4,7,3,7,0
1159,26.0,yes,Frequently,Human Resources,170.0,4,Life Sciences,608,2,Female,3,Human Resources,3,2741.0,0,11,3,2,8.0,2,2,7,1,0,1
1160,36.0,no,Rarely,Research & Development,60.0,4,Life Sciences,1221,3,Male,1,Laboratory Technician,3,2741.0,1,14,3,3,7.0,4,3,7,1,7,0
1161,20.0,no,Rarely,Sales,90.0,1,Life Sciences,1680,4,Male,3,Sales Representative,1,2728.0,1,11,3,1,2.0,3,3,2,0,2,0
1162,24.0,no,Rarely,Research & Development,230.0,3,Medical,639,2,Male,4,Research Scientist,4,2725.0,1,11,3,2,6.0,3,3,6,1,4,0
1163,51.0,no,Rarely,Research & Development,10.0,3,Life Sciences,353,3,Male,3,Research Scientist,4,2723.0,1,11,3,2,1.0,0,2,1,0,0,0
1164,30.0,no,Rarely,Research & Development,20.0,1,Medical,198,2,Male,2,Laboratory Technician,4,2720.0,0,13,3,4,6.0,3,3,5,1,2,0
1165,29.0,no,Frequently,Research & Development,10.0,4,Life Sciences,710,2,Male,1,Research Scientist,4,2720.0,1,18,3,4,10.0,5,3,10,2,8,0
1166,32.0,no,Non-Travel,Research & Development,50.0,4,Technical Degree,1764,2,Male,3,Research Scientist,2,2718.0,2,14,3,2,12.0,3,3,7,0,7,0
1167,21.0,yes,Rarely,Sales,120.0,3,Life Sciences,494,3,Female,4,Sales Representative,2,2716.0,1,15,3,4,1.0,0,3,1,0,0,1
1168,28.0,no,Rarely,Research & Development,50.0,3,Medical,221,3,Male,3,Research Scientist,4,2713.0,1,11,3,3,5.0,2,1,5,0,2,0
1169,33.0,yes,Rarely,Research & Development,20.0,2,Life Sciences,328,1,Female,3,Laboratory Technician,1,2707.0,7,20,4,1,13.0,3,4,9,1,7,1
1170,28.0,no,Non-Travel,Human Resources,10.0,2,Life Sciences,1858,3,Male,3,Human Resources,4,2706.0,1,15,3,2,3.0,2,3,3,2,2,0
1171,35.0,no,Rarely,Research & Development,230.0,4,Medical,1826,2,Male,1,Laboratory Technician,3,2705.0,0,16,3,2,5.333333333333333,2,4,5,0,3,0
1172,29.0,no,Rarely,Research & Development,20.0,3,Life Sciences,94,3,Male,3,Research Scientist,2,2703.0,0,23,4,4,6.0,3,3,5,0,4,0
1173,28.0,no,Frequently,Research & Development,60.0,3,Life Sciences,1154,3,Male,2,Research Scientist,3,2703.0,1,14,3,4,3.0,2,3,3,0,2,0
1174,29.0,no,Rarely,Research & Development,230.0,2,Life Sciences,824,3,Male,4,Research Scientist,3,2700.0,1,24,4,3,10.0,3,3,10,0,7,0
1175,42.0,no,Rarely,Human Resources,166.66666666666666,1,Technical Degree,470,3,Male,3,Human Resources,3,2696.0,0,11,3,3,12.333333333333334,5,3,3,1,0,0
1176,31.0,no,Rarely,Research & Development,20.0,4,Life Sciences,426,3,Male,3,Research Scientist,4,2695.0,0,18,3,2,3.0,2,1,2,2,2,0
1177,24.0,no,Non-Travel,Research & Development,90.0,3,Life Sciences,812,3,Male,2,Laboratory Technician,2,2694.0,1,11,3,3,1.0,4,3,1,0,0,0
1178,30.0,no,Rarely,Research & Development,60.0,1,Life Sciences,11,4,Male,3,Laboratory Technician,3,2693.0,1,22,4,2,1.0,2,3,1,0,0,0
1179,21.0,yes,Rarely,Research & Development,180.0,1,Other,923,4,Female,3,Research Scientist,4,2693.0,1,19,3,1,1.0,3,2,1,0,0,1
1180,34.0,no,Rarely,Research & Development,10.0,5,Life Sciences,683,2,Male,3,Research Scientist,4,2691.0,1,12,3,4,10.0,4,2,10,8,8,0
1181,35.0,no,Rarely,Research & Development,70.0,2,Life Sciences,1601,3,Male,2,Laboratory Technician,4,2690.0,1,18,3,4,1.0,5,2,1,0,1,0
1182,33.0,yes,Rarely,Research & Development,10.0,4,Other,780,4,Male,3,Research Scientist,4,2686.0,1,13,3,3,10.0,2,2,10,7,8,1
1183,38.0,no,Frequently,Research & Development,100.0,1,Medical,1006,3,Male,3,Research Scientist,3,2684.0,0,17,3,2,3.0,0,2,2,0,2,0
1184,50.0,yes,Rarely,Sales,30.0,2,Marketing,47,1,Male,2,Sales Representative,3,2683.0,1,14,3,3,3.0,2,3,3,0,2,1
1185,21.0,yes,Rarely,Sales,70.0,1,Marketing,1780,2,Male,3,Sales Representative,2,2679.0,1,13,3,2,1.0,3,3,1,1,0,1
1186,20.0,no,Rarely,Sales,210.0,3,Marketing,1226,3,Male,4,Sales Representative,4,2678.0,1,17,3,4,2.0,2,3,2,2,2,0
1187,59.0,no,Rarely,Research & Development,40.0,3,Medical,10,3,Female,4,Laboratory Technician,1,2670.0,4,20,4,1,12.0,3,2,1,0,0,0
1188,55.0,no,Rarely,Research & Development,20.0,4,Technical Degree,1873,2,Male,2,Research Scientist,4,2662.0,8,20,4,2,19.0,2,4,5,0,4,0
1189,34.0,no,Rarely,Research & Development,190.0,2,Medical,18,2,Male,3,Laboratory Technician,4,2661.0,0,11,3,3,3.0,2,3,2,1,2,0
1190,35.0,no,Rarely,Research & Development,110.0,4,Medical,2003,4,Male,3,Laboratory Technician,3,2660.0,7,11,3,3,5.0,3,3,2,2,2,0
1191,26.0,no,Rarely,Research & Development,60.0,3,Life Sciences,686,3,Female,3,Laboratory Technician,4,2659.0,1,13,3,3,3.0,2,3,3,0,2,0
1192,30.0,yes,Rarely,Research & Development,30.0,3,Technical Degree,297,4,Female,3,Research Scientist,1,2657.0,5,11,3,3,8.0,5,3,5,0,4,1
1193,31.0,no,Rarely,Research & Development,90.0,4,Life Sciences,493,3,Male,2,Research Scientist,2,2657.0,0,16,3,4,3.0,5,3,2,2,2,0
1194,48.0,yes,Frequently,Sales,70.0,2,Medical,1691,4,Female,3,Sales Representative,3,2655.0,2,11,3,3,19.0,3,3,9,7,7,1
1195,45.0,no,Rarely,Research & Development,100.0,2,Life Sciences,544,1,Male,3,Research Scientist,4,2654.0,3,21,4,4,8.0,3,2,2,0,2,0
1196,23.0,no,Rarely,Research & Development,120.0,2,Other,1982,4,Male,3,Laboratory Technician,4,2647.0,1,13,3,3,5.0,6,4,5,1,4,0
1197,43.0,no,Rarely,Research & Development,90.0,2,Medical,46,4,Female,4,Research Scientist,3,2645.0,1,12,3,4,6.0,3,2,5,1,4,0
1198,36.0,no,Rarely,Sales,20.0,4,Life Sciences,1556,3,Male,3,Sales Representative,4,2644.0,3,21,4,4,7.0,3,2,3,1,2,0
1199,29.0,no,Rarely,Sales,100.0,3,Life Sciences,749,3,Male,3,Sales Representative,3,2642.0,1,11,3,3,1.0,6,3,1,0,0,0
1200,30.0,no,Rarely,Research & Development,180.0,3,Life Sciences,194,1,Female,3,Research Scientist,3,2632.0,1,14,3,3,3.6666666666666665,4,2,5,0,4,0
1201,21.0,yes,Frequently,Research & Development,103.33333333333333,2,Life Sciences,1279,1,Female,2,Laboratory Technician,3,2625.0,1,20,4,3,2.0,2,1,2,2,2,1
1202,33.0,no,Rarely,Research & Development,40.0,4,Medical,305,3,Female,2,Research Scientist,2,2622.0,6,21,4,4,7.0,3,3,3,1,1,0
1203,38.0,no,Rarely,Research & Development,10.0,1,Life Sciences,662,3,Female,3,Research Scientist,1,2619.0,3,17,3,4,8.0,3,2,0,0,0,0
1204,30.0,no,Frequently,Research & Development,230.0,3,Life Sciences,159,1,Male,1,Research Scientist,3,2613.0,1,25,4,3,10.0,2,2,10,0,9,0
1205,21.0,no,Non-Travel,Sales,90.0,2,Medical,484,1,Male,3,Sales Representative,4,2610.0,1,24,4,3,3.0,3,2,3,2,2,0
1206,31.0,yes,Frequently,Research & Development,150.0,3,Medical,1160,3,Male,3,Laboratory Technician,3,2610.0,1,12,3,3,2.0,5,2,2,2,2,1
1207,38.0,no,Frequently,Research & Development,70.0,3,Life Sciences,1382,4,Male,4,Research Scientist,3,2610.0,1,11,3,4,4.0,2,3,4,0,3,0
1208,20.0,yes,Rarely,Research & Development,110.0,3,Medical,1016,4,Female,2,Research Scientist,1,2600.0,1,15,3,1,1.0,2,3,1,0,0,1
1209,28.0,yes,Frequently,Research & Development,10.0,3,Medical,1111,1,Male,2,Laboratory Technician,2,2596.0,1,15,3,1,1.0,2,3,1,0,0,1
1210,42.0,no,Rarely,Research & Development,20.0,3,Medical,351,4,Female,2,Laboratory Technician,1,2593.0,0,11,3,3,7.333333333333333,4,3,9,7,8,0
1211,38.0,no,Non-Travel,Human Resources,20.0,3,Human Resources,1805,1,Male,3,Human Resources,2,2592.0,5,13,3,4,13.0,3,3,11,3,8,0
1212,49.0,no,Rarely,Research & Development,160.0,3,Medical,1674,4,Female,3,Laboratory Technician,1,2587.0,4,16,3,2,17.0,2,2,2,2,2,0
1213,56.0,yes,Rarely,Research & Development,240.0,2,Life Sciences,1907,1,Male,3,Laboratory Technician,4,2587.0,1,16,3,4,5.0,3,3,4,1,0,1
1214,34.0,no,Rarely,Research & Development,200.0,3,Technical Degree,1265,3,Female,4,Research Scientist,3,2585.0,0,17,4,4,2.0,5,2,1,0,0,0
1215,27.0,no,Frequently,Research & Development,20.0,3,Medical,1648,4,Male,3,Research Scientist,4,2580.0,2,13,3,3,7.333333333333333,0,2,4,1,2,0
1216,34.0,no,Rarely,Sales,140.0,3,Technical Degree,666,3,Female,3,Sales Representative,3,2579.0,1,18,3,4,8.0,3,3,8,0,6,0
1217,42.0,no,Rarely,Research & Development,10.0,4,Life Sciences,517,2,Female,3,Laboratory Technician,1,2576.0,3,16,3,2,8.0,5,3,5,1,2,0
1218,35.0,no,Rarely,Sales,80.0,4,Life Sciences,805,1,Female,3,Sales Representative,4,2572.0,1,16,3,2,3.0,1,2,3,0,2,0
1219,36.0,no,Frequently,Research & Development,230.0,2,Medical,2061,3,Male,4,Laboratory Technician,4,2571.0,4,17,3,3,4.333333333333333,3,3,5,0,3,0
1220,26.0,no,Non-Travel,Research & Development,70.0,3,Medical,1693,4,Male,3,Laboratory Technician,4,2570.0,1,20,4,3,7.0,5,3,7,5,7,0
1221,27.0,no,Non-Travel,Research & Development,30.0,3,Medical,224,3,Male,2,Research Scientist,3,2566.0,1,15,3,4,1.0,2,2,1,0,1,0
1223,30.0,no,Non-Travel,Research & Development,20.0,3,Medical,571,3,Female,3,Laboratory Technician,4,2564.0,0,14,3,3,5.666666666666667,2,2,11,6,7,0
1224,28.0,yes,Frequently,Research & Development,20.0,2,Medical,1504,3,Male,2,Laboratory Technician,1,2561.0,7,11,2,3,8.0,2,2,0,0,0,1
1225,35.0,no,Rarely,Research & Development,270.0,1,Medical,856,3,Female,2,Research Scientist,1,2559.0,1,11,3,4,6.0,3,2,6,1,1,0
1226,44.0,no,Rarely,Research & Development,90.0,2,Life Sciences,913,2,Male,3,Research Scientist,1,2559.0,1,13,3,4,8.0,0,3,8,7,1,0
1227,48.0,no,Rarely,Research & Development,20.0,2,Technical Degree,1258,4,Male,4,Laboratory Technician,2,2559.0,5,11,3,3,7.333333333333333,4,2,1,0,0,0
1228,34.0,no,Frequently,Research & Development,160.0,4,Life Sciences,838,3,Female,2,Research Scientist,4,2553.0,1,16,3,3,6.0,3,3,5,1,3,0
1229,19.0,no,Rarely,Research & Development,90.0,2,Life Sciences,1193,3,Male,3,Research Scientist,1,2552.0,1,25,4,3,1.0,4,3,1,0,0,0
1230,29.0,yes,Rarely,Research & Development,250.0,5,Technical Degree,565,3,Female,2,Research Scientist,2,2546.0,5,16,3,2,6.0,2,4,2,1,1,1
1231,26.0,no,Frequently,Research & Development,60.0,3,Other,1918,3,Male,4,Laboratory Technician,4,2544.0,0,18,3,1,8.0,3,3,7,7,7,0
1232,36.0,no,Rarely,Research & Development,20.0,3,Life Sciences,501,4,Female,3,Research Scientist,3,2543.0,4,13,3,2,6.0,3,3,2,2,2,0
1233,27.0,no,Rarely,Research & Development,60.0,3,Life Sciences,1162,4,Male,2,Research Scientist,3,2539.0,1,13,3,3,4.0,0,3,4,2,2,0
1234,27.0,no,Rarely,Sales,110.0,3,Medical,1364,3,Female,4,Sales Representative,4,2534.0,8,14,3,2,5.0,4,3,1,0,0,0
1235,29.0,no,Rarely,Research & Development,70.0,1,Medical,912,1,Female,2,Laboratory Technician,4,2532.0,6,14,3,3,8.0,5,3,4,0,3,0
1236,22.0,no,Rarely,Research & Development,20.0,1,Technical Degree,169,3,Male,3,Laboratory Technician,4,2523.0,0,14,3,3,3.0,2,3,2,2,1,0
1237,36.0,no,Rarely,Research & Development,20.0,4,Medical,958,3,Male,3,Laboratory Technician,3,2519.0,4,21,4,3,16.0,6,3,11,3,9,0
1238,27.0,no,Rarely,Research & Development,40.0,2,Life Sciences,1259,1,Male,3,Research Scientist,3,2517.0,1,11,3,2,5.0,2,3,5,0,3,0
1239,42.0,no,Frequently,Research & Development,20.0,1,Medical,875,2,Male,3,Research Scientist,4,2515.0,5,14,3,4,8.0,2,3,2,2,2,0
1240,28.0,yes,Rarely,Research & Development,120.0,1,Life Sciences,1175,3,Female,3,Laboratory Technician,4,2515.0,1,11,3,4,1.0,4,2,1,0,0,1
1241,29.0,no,Rarely,Research & Development,280.0,4,Life Sciences,1120,3,Female,3,Research Scientist,4,2514.0,4,22,4,1,11.0,1,3,7,1,7,0
1242,35.0,no,Rarely,Research & Development,10.0,4,Life Sciences,826,4,Female,4,Research Scientist,3,2506.0,3,13,3,3,7.0,0,3,2,2,2,0
1243,31.0,no,Rarely,Research & Development,10.0,4,Medical,95,3,Male,3,Research Scientist,2,2501.0,1,17,3,2,1.0,4,3,1,1,0,0
1244,33.0,no,Rarely,Research & Development,13.333333333333334,3,Life Sciences,242,3,Male,3,Research Scientist,4,2500.0,0,14,3,1,4.0,2,4,3,0,2,0
1245,23.0,no,Rarely,Research & Development,90.0,1,Medical,758,2,Male,3,Laboratory Technician,1,2500.0,1,14,3,4,5.0,2,4,4,0,2,0
1246,33.0,no,Rarely,Research & Development,20.0,3,Medical,39,3,Male,3,Laboratory Technician,4,2496.0,4,11,3,4,7.0,3,3,1,0,0,0
1247,58.0,yes,Rarely,Research & Development,20.0,3,Technical Degree,977,4,Male,3,Research Scientist,3,2479.0,4,24,4,1,7.0,4,3,1,0,0,1
1248,27.0,no,Rarely,Research & Development,50.0,3,Life Sciences,434,3,Female,3,Research Scientist,2,2478.0,1,12,3,2,4.0,2,2,4,1,2,0
1249,30.0,no,Rarely,Sales,20.0,1,Technical Degree,508,3,Male,3,Sales Representative,2,2476.0,1,18,3,1,1.0,3,3,1,0,0,0
1250,22.0,yes,Rarely,Research & Development,70.0,1,Life Sciences,1878,4,Male,3,Research Scientist,2,2472.0,1,23,4,1,1.0,2,3,1,0,0,1
1251,38.0,no,Frequently,Research & Development,20.0,2,Medical,1760,3,Female,2,Laboratory Technician,2,2468.0,4,14,3,2,9.0,4,2,6,0,5,0
1252,51.0,yes,Rarely,Research & Development,40.0,4,Life Sciences,1081,1,Male,3,Research Scientist,3,2461.0,9,12,3,3,18.0,2,4,10,2,7,1
1253,43.0,no,Frequently,Research & Development,100.0,4,Life Sciences,430,3,Female,3,Laboratory Technician,4,2455.0,0,19,3,1,9.0,5,3,8,1,7,0
1254,41.0,no,Rarely,Research & Development,140.0,3,Life Sciences,227,1,Male,3,Research Scientist,3,2451.0,4,12,3,1,13.0,2,3,9,1,8,0
1255,22.0,no,Rarely,Research & Development,80.0,1,Life Sciences,1019,2,Male,1,Laboratory Technician,1,2451.0,1,15,3,1,4.0,3,2,4,1,1,0
1256,29.0,no,Rarely,Research & Development,90.0,3,Life Sciences,1558,3,Male,4,Research Scientist,3,2451.0,6,18,3,1,5.0,2,2,1,0,0,0
1257,53.0,no,Rarely,Research & Development,60.0,3,Life Sciences,769,4,Male,3,Laboratory Technician,4,2450.0,2,17,3,4,19.0,4,3,2,2,2,0
1258,35.0,no,Rarely,Research & Development,10.0,3,Medical,1564,4,Male,2,Laboratory Technician,1,2450.0,1,19,3,2,3.0,3,3,3,1,2,0
1259,38.0,no,Frequently,Research & Development,20.0,3,Medical,1675,4,Female,2,Laboratory Technician,2,2440.0,1,22,4,2,4.0,3,3,4,3,3,0
1260,29.0,yes,Frequently,Research & Development,240.0,2,Life Sciences,1868,4,Male,2,Research Scientist,4,2439.0,1,24,4,2,1.0,3,2,1,1,0,1
1261,32.0,no,Rarely,Research & Development,20.0,3,Technical Degree,2038,4,Male,3,Research Scientist,1,2439.0,1,14,3,4,4.0,4,3,4,1,2,0
1262,43.0,no,Non-Travel,Research & Development,90.0,3,Life Sciences,1813,1,Male,3,Research Scientist,3,2438.0,4,13,3,3,7.0,2,2,3,1,2,0
1263,43.0,yes,Frequently,Research & Development,170.0,3,Technical Degree,1767,3,Male,2,Research Scientist,3,2437.0,9,16,4,4,6.0,4,3,1,0,0,1
1264,33.0,yes,Rarely,Research & Development,140.0,3,Medical,325,3,Male,3,Laboratory Technician,4,2436.0,5,13,2,3,8.0,2,1,5,0,4,1
1265,44.0,no,Rarely,Research & Development,10.0,3,Medical,2020,2,Male,3,Research Scientist,4,2436.0,6,12,3,3,4.666666666666667,2,3,4,1,2,0
1266,32.0,yes,Frequently,Research & Development,50.0,2,Life Sciences,1939,1,Female,4,Research Scientist,3,2432.0,3,14,3,1,8.0,2,3,4,0,3,1
1267,35.0,no,Rarely,Sales,116.66666666666667,4,Life Sciences,1554,2,Female,2,Sales Representative,3,2430.0,0,23,4,1,6.0,5,3,5,4,2,0
1268,35.0,no,Rarely,Research & Development,160.0,3,Medical,14,1,Male,4,Laboratory Technician,2,2426.0,0,13,3,3,6.0,5,3,5,0,3,0
1269,30.0,yes,Frequently,Research & Development,50.0,3,Medical,1017,2,Female,3,Laboratory Technician,2,2422.0,0,17,3,1,4.0,3,3,3,1,2,1
1270,25.0,yes,Rarely,Sales,190.0,2,Marketing,952,3,Male,2,Sales Representative,2,2413.0,1,18,3,3,6.0,2,3,1,0,0,1
1271,28.0,yes,Rarely,Research & Development,240.0,3,Medical,1604,3,Male,3,Laboratory Technician,2,2408.0,1,17,3,3,1.0,3,3,1,0,0,1
1272,38.0,no,Frequently,Research & Development,290.0,5,Life Sciences,79,4,Female,3,Laboratory Technician,4,2406.0,1,11,3,4,10.0,2,3,10,9,9,0
1273,40.0,no,Rarely,Research & Development,10.0,4,Life Sciences,2012,1,Male,3,Laboratory Technician,4,2406.0,8,19,3,3,8.0,3,2,1,0,0,0
1274,39.0,yes,Rarely,Research & Development,60.0,3,Medical,932,4,Male,3,Laboratory Technician,1,2404.0,7,21,4,4,8.0,2,1,2,2,2,1
1275,29.0,yes,Rarely,Research & Development,100.0,3,Life Sciences,994,4,Female,2,Research Scientist,1,2404.0,6,20,4,3,3.0,5,3,0,0,0,1
1276,35.0,no,Rarely,Sales,70.0,1,Life Sciences,1492,4,Male,3,Sales Representative,3,2404.0,1,13,4,1,1.0,3,3,1,0,0,0
1277,24.0,no,Frequently,Sales,240.0,3,Medical,632,4,Male,3,Sales Representative,4,2400.0,0,13,3,3,3.0,3,3,2,2,1,0
1278,22.0,yes,Rarely,Research & Development,80.0,1,Medical,1783,3,Female,3,Laboratory Technician,1,2398.0,1,17,3,3,1.0,6,3,1,0,0,1
1279,27.0,yes,Rarely,Research & Development,170.0,4,Life Sciences,1405,4,Female,3,Research Scientist,3,2394.0,1,13,3,4,8.0,2,3,8,7,7,1
1280,29.0,yes,Rarely,Research & Development,180.0,1,Medical,315,3,Male,2,Research Scientist,4,2389.0,1,13,2,3,4.0,3,2,4,0,1,1
1281,40.0,no,Rarely,Research & Development,10.0,4,Life Sciences,1361,2,Male,3,Laboratory Technician,2,2387.0,3,22,4,3,7.0,3,3,4,0,3,0
1282,58.0,yes,Frequently,Research & Development,20.0,1,Life Sciences,918,4,Male,2,Laboratory Technician,4,2380.0,9,14,2,4,3.0,3,2,1,0,0,1
1283,50.0,no,Rarely,Research & Development,90.0,3,Life Sciences,1030,1,Male,3,Laboratory Technician,4,2380.0,4,18,3,2,8.0,5,3,1,0,0,0
1284,21.0,no,Rarely,Sales,50.0,1,Medical,2021,3,Male,3,Sales Representative,1,2380.0,1,11,3,4,2.0,6,3,2,1,2,0
1285,27.0,no,Frequently,Research & Development,50.0,2,Life Sciences,1850,4,Female,3,Laboratory Technician,4,2379.0,0,14,3,3,6.0,3,2,5,0,2,0
1286,28.0,no,Rarely,Research & Development,90.0,3,Medical,930,3,Female,3,Research Scientist,3,2377.0,5,18,2,2,6.0,2,3,2,2,2,0
1287,26.0,yes,Rarely,Research & Development,210.0,3,Medical,1107,1,Male,3,Laboratory Technician,3,2377.0,1,20,2,3,1.0,0,2,1,0,0,1
1288,35.0,no,Frequently,Research & Development,40.0,4,Other,1185,4,Male,2,Laboratory Technician,4,2376.0,1,13,3,2,2.0,2,4,2,2,2,0
1289,26.0,yes,Rarely,Research & Development,120.0,4,Medical,394,1,Male,3,Laboratory Technician,2,2373.0,2,13,3,4,5.0,2,3,3,0,2,1
1290,42.0,no,Rarely,Research & Development,70.0,4,Medical,1292,2,Female,4,Research Scientist,2,2372.0,6,16,3,4,18.0,2,3,1,0,0,0
1291,58.0,no,Rarely,Research & Development,230.0,4,Life Sciences,1308,1,Male,3,Research Scientist,3,2372.0,1,12,3,4,2.0,3,3,2,2,2,0
1292,32.0,no,Rarely,Research & Development,20.0,3,Medical,471,3,Female,3,Laboratory Technician,2,2370.0,1,13,3,3,8.0,4,3,8,0,7,0
1293,26.0,no,Rarely,Research & Development,60.0,3,Other,164,3,Female,2,Research Scientist,2,2368.0,1,19,3,3,5.0,3,2,5,4,3,0
1294,48.0,no,Rarely,Research & Development,150.0,4,Other,1576,3,Female,3,Research Scientist,1,2367.0,8,12,3,4,10.0,3,2,8,7,6,0
1295,28.0,yes,Rarely,Research & Development,170.0,3,Technical Degree,1960,3,Male,2,Laboratory Technician,4,2367.0,5,12,3,1,6.0,2,2,4,0,3,1
1296,26.0,yes,Frequently,Research & Development,50.0,2,Medical,848,3,Female,2,Research Scientist,3,2366.0,1,14,3,1,8.0,2,3,8,1,7,1
1297,44.0,yes,Rarely,Research & Development,30.0,3,Life Sciences,1333,1,Male,3,Laboratory Technician,1,2362.0,4,12,3,3,6.0,4,4,3,1,2,1
1298,29.0,yes,Rarely,Research & Development,10.0,4,Technical Degree,1522,1,Male,2,Research Scientist,1,2362.0,6,13,2,3,11.0,2,1,9,0,7,1
1299,31.0,no,Rarely,Research & Development,110.0,4,Life Sciences,895,4,Male,3,Research Scientist,4,2356.0,3,19,3,2,8.0,2,3,6,0,2,0
1300,34.0,yes,Frequently,Sales,60.0,2,Marketing,555,4,Female,1,Sales Representative,3,2351.0,0,16,3,4,3.0,3,2,2,1,0,1
1301,45.0,no,Rarely,Research & Development,90.0,3,Life Sciences,206,2,Male,3,Laboratory Technician,2,2348.0,8,18,3,3,20.0,2,1,17,0,15,0
1302,40.0,no,Rarely,Research & Development,20.0,3,Medical,1474,3,Male,3,Research Scientist,3,2345.0,2,14,3,3,8.0,3,4,3,1,2,0
1303,40.0,no,Rarely,Research & Development,20.0,1,Medical,763,4,Female,2,Research Scientist,4,2342.0,0,20,4,4,5.0,2,2,4,2,3,0
1304,36.0,no,Rarely,Human Resources,80.0,3,Life Sciences,878,1,Male,2,Human Resources,1,2342.0,0,21,4,3,6.0,3,3,5,0,3,0
1305,33.0,no,Non-Travel,Sales,80.0,1,Life Sciences,1044,2,Female,2,Sales Representative,4,2342.0,0,19,3,4,3.0,2,2,2,2,2,0
1306,44.0,yes,Frequently,Research & Development,10.0,2,Medical,1792,3,Male,3,Research Scientist,2,2342.0,1,12,3,3,6.0,2,2,5,2,3,1
1307,27.0,no,Rarely,Research & Development,20.0,4,Life Sciences,54,4,Female,3,Laboratory Technician,1,2341.0,1,13,4,4,1.0,6,3,1,0,0,0
1308,29.0,no,Rarely,Research & Development,150.0,3,Life Sciences,346,3,Male,3,Research Scientist,4,2340.0,1,19,3,1,6.0,1,3,6,1,5,0
1309,26.0,yes,Rarely,Research & Development,240.0,3,Technical Degree,622,3,Male,1,Laboratory Technician,4,2340.0,1,18,2,2,1.0,3,1,1,0,0,1
1310,56.0,yes,Rarely,Research & Development,70.0,2,Technical Degree,2032,4,Male,3,Laboratory Technician,3,2339.0,8,11,3,4,14.0,4,1,10,9,8,1
1311,29.0,yes,Rarely,Human Resources,130.0,3,Human Resources,1844,1,Male,2,Human Resources,1,2335.0,4,15,2,4,4.0,3,3,2,2,0,1
1312,32.0,no,Non-Travel,Research & Development,10.0,3,Life Sciences,951,3,Female,2,Laboratory Technician,2,2332.0,6,20,4,3,5.0,3,3,3,0,2,0
1313,31.0,no,Rarely,Sales,70.0,4,Life Sciences,941,2,Male,2,Sales Representative,3,2329.0,3,15,3,2,13.0,2,4,7,5,2,0
1314,22.0,no,Rarely,Research & Development,50.0,3,Life Sciences,284,4,Male,4,Research Scientist,2,2328.0,1,16,3,1,4.0,2,2,4,2,2,0
1315,37.0,no,Frequently,Research & Development,90.0,3,Medical,403,2,Male,3,Research Scientist,4,2326.0,1,12,3,3,4.0,3,2,4,1,2,0
1316,19.0,yes,Frequently,Sales,10.0,1,Technical Degree,235,3,Female,1,Sales Representative,1,2325.0,0,21,4,1,1.0,5,4,0,0,0,1
1317,22.0,no,Rarely,Research & Development,190.0,1,Medical,217,3,Male,3,Research Scientist,4,2323.0,1,24,4,1,2.0,6,3,2,2,2,0
1318,20.0,yes,Frequently,Sales,90.0,3,Marketing,1077,4,Female,3,Sales Representative,4,2323.0,1,14,3,2,2.0,3,3,2,0,2,1
1319,23.0,no,Rarely,Sales,20.0,1,Technical Degree,113,3,Male,3,Sales Representative,1,2322.0,3,13,3,3,3.0,3,3,0,0,0,0
1320,31.0,yes,Non-Travel,Research & Development,90.0,2,Medical,991,3,Male,2,Research Scientist,1,2321.0,0,22,4,1,4.0,0,3,3,1,2,1
1321,29.0,yes,Rarely,Research & Development,10.0,2,Life Sciences,816,2,Female,2,Laboratory Technician,1,2319.0,1,11,3,4,1.0,1,3,1,0,0,1
1322,27.0,no,Rarely,Research & Development,40.0,3,Life Sciences,933,2,Female,3,Research Scientist,3,2318.0,1,19,3,3,1.0,2,3,1,0,0,0
1323,32.0,no,Non-Travel,Research & Development,10.0,3,Life Sciences,882,4,Male,3,Laboratory Technician,4,2314.0,0,12,3,2,4.0,2,3,3,0,2,0
1324,33.0,yes,Rarely,Research & Development,250.0,3,Medical,1108,1,Male,2,Research Scientist,2,2313.0,4,20,4,2,5.0,0,3,2,2,2,1
1325,34.0,no,Rarely,Research & Development,270.0,2,Medical,247,4,Female,3,Research Scientist,2,2311.0,2,15,3,4,9.0,3,3,3,1,2,0
1326,34.0,no,Rarely,Sales,70.0,2,Technical Degree,1541,2,Male,3,Sales Representative,3,2308.0,0,25,4,2,12.0,4,3,11,5,7,0
1327,34.0,yes,Non-Travel,Research & Development,160.0,4,Technical Degree,1905,4,Male,1,Research Scientist,1,2307.0,1,23,4,2,5.0,2,3,5,3,0,1
1328,53.0,no,Rarely,Sales,60.0,2,Marketing,205,2,Male,3,Sales Representative,3,2306.0,2,20,4,4,13.0,3,1,7,4,5,0
1329,26.0,no,Rarely,Research & Development,170.0,4,Medical,1718,4,Male,1,Laboratory Technician,3,2305.0,1,15,3,3,3.0,3,4,3,0,2,0
